ZipCode,MedianMonthlyCost
81639,1663
81640,1353
81641,1143
81642,-
81643,1901
81645,2141
81646,1642
81647,1893
81648,719
81649,2308
81650,1439
81652,1725
81653,-
81654,2192
81655,3851
81656,-
81657,1860
82001,1517
82005,-
82007,1098
82009,1644
82050,1356
82051,-
82052,2364
82053,1093
82054,1460
82055,-
82058,-
82059,-
82060,1681
82061,-
82063,1381
82070,1361
82072,1040
82073,-
82081,-
82082,1311
82083,490
82084,-
82190,-
82201,887
82210,961
82212,699
82213,492
82214,811
82215,-
82217,-
82218,-
82219,-
82221,1100
82222,1818
82223,700
82224,-
82225,671
82227,624
82229,-
82240,877
82242,-
82243,1228
82244,1154
82301,1018
82310,-
82321,620
82322,367
82323,883
82324,525
82325,548
82327,551
82329,374
82331,1022
82332,-
82334,771
82335,-
82336,443
82401,729
82410,723
82411,543
82412,571
82414,1138
82420,1120
82421,591
82422,-
82423,-
82426,817
82428,329
82430,763
82431,997
82432,646
82433,620
82434,-
82435,1069
82440,-
82441,576
82442,805
82443,577
82450,-
82501,936
82510,431
82512,-
82513,712
82514,382
82515,906
82516,473
82520,1045
82523,880
82601,1113
82604,1155
82609,972
82620,1958
82630,-
82633,859
82635,314
82636,1263
82637,1068
82638,-
82639,532
82640,641
82642,-
82643,429
82644,1069
82646,-
82648,-
82649,626
82701,904
82710,-
82711,-
82712,-
82714,-
82716,1293
82718,1530
82720,774
82721,1273
82723,-
82725,-
82727,1843
82729,925
82730,1032
82731,-
82732,976
82801,1166
82831,592
82832,1751
82833,-
82834,964
82835,750
82836,1152
82837,470
82838,3108
82839,1162
82842,1123
82844,-
82845,-
82901,1012
82922,747
82923,488
82925,-
82929,-
82930,928
82932,-
82933,1777
82934,382
82935,1117
82936,-
82937,1061
82938,1281
82939,769
82941,1327
82942,-
82943,-
82944,-
82945,489
83001,2129
83011,552
83012,-
83013,-
83014,1625
83025,-
83101,598
83110,1038
83111,-
83112,975
83113,861
83114,657
83115,1271
83116,456
83118,1338
83119,-
83120,-
83121,-
83122,-
83123,777
83124,-
83126,1514
83127,1093
83128,1497
83201,1026
83202,946
83203,-
83204,856
83209,-
83210,593
83211,938
83212,805
83213,564
83214,689
83215,450
83217,717
83218,1161
83220,356
83221,975
83223,-
83226,819
83227,402
83228,689
83232,863
83233,-
83234,842
83235,-
83236,560
83237,1233
83238,-
83239,745
83241,637
83243,-
83244,1357
83245,885
83246,1046
83250,877
83251,590
83252,934
83253,-
83254,715
83255,485
83261,965
83262,496
83263,770
83271,1000
83272,750
83274,1142
83276,813
83277,-
83278,1069
83281,-
83283,944
83285,-
83286,1098
83287,-
83301,1094
83302,432
83311,656
83312,907
83313,1171
83314,563
83316,1082
83318,941
83320,1106
83321,572
83322,-
83323,773
83324,1036
83325,690
83327,992
83328,1026
83330,835
83332,832
83333,1297
83334,930
83335,967
83336,1058
83337,-
83338,1104
83340,1164
83341,1311
83342,657
83344,1297
83346,662
83347,776
83348,523
83349,833
83350,1012
83352,783
83353,1794
83354,-
83355,873
83401,1103
83402,1103
83404,1212
83406,1309
83414,-
83420,859
83421,-
83422,1137
83423,686
83424,2583
83425,1244
83427,1523
83428,902
83429,856
83431,518
83433,1109
83434,761
83435,1013
83436,960
83438,572
83440,1045
83442,1364
83443,624
83444,919
83445,809
83446,225
83448,1243
83449,1615
83450,708
83451,1012
83452,773
83454,930
83455,1632
83460,-
83462,-
83463,365
83464,350
83465,472
83466,1375
83467,914
83468,-
83469,-
83501,1252
83520,300
83522,832
83523,687
83524,827
83525,1303
83526,829
83530,605
83533,-
83535,546
83536,549
83537,786
83539,409
83540,509
83541,627
83542,382
83543,790
83544,910
83545,605
83546,583
83547,658
83548,683
83549,508
83552,614
83553,427
83554,-
83555,889
83602,-
83604,-
83605,1085
83607,1288
83610,861
83611,628
83612,531
83615,-
83616,1608
83617,868
83619,1101
83622,974
83623,819
83624,820
83626,1121
83627,287
83628,974
83629,959
83631,893
83632,600
83633,-
83634,1472
83636,-
83637,352
83638,1185
83639,913
83641,1079
83642,1556
83643,1556
83644,1483
83645,747
83646,1508
83647,956
83648,-
83650,816
83651,1121
83654,978
83655,1194
83656,1061
83657,-
83660,893
83661,976
83666,960
83669,1716
83670,1145
83672,750
83676,1079
83677,-
83686,1293
83687,1321
83702,1794
83703,1352
83704,1126
83705,1153
83706,1332
83709,1373
83712,1731
83713,1282
83714,1289
83716,1604
83720,-
83725,-
83801,1083
83802,1813
83803,-
83804,907
83805,611
83806,-
83808,407
83809,-
83810,-
83811,577
83812,650
83813,1408
83814,1206
83815,1279
83821,-
83822,589
83823,729
83824,576
83825,763
83826,-
83827,556
83830,805
83832,1102
83833,662
83834,1656
83835,1301
83836,903
83837,693
83839,614
83840,1201
83841,370
83842,-
83843,1234
83844,-
83845,797
83846,558
83847,1128
83848,1299
83849,669
83850,1048
83851,653
83852,1136
83854,1377
83855,1203
83856,880
83857,647
83858,1474
83860,1375
83861,929
83864,1167
83866,-
83867,1606
83868,666
83869,1325
83870,813
83871,1059
83872,1094
83873,901
83874,739
83876,1109
84001,1016
84002,800
84003,1811
84004,1681
84005,1893
84006,1458
84007,-
84008,-
84009,2130
84010,1593
84013,1494
84014,1387
84015,1477
84017,1687
84018,-
84020,2238
84021,714
84022,1972
84023,650
84024,850
84025,1994
84026,352
84027,-
84028,927
84029,1612
84031,586
84032,1852
84033,1265
84034,300
84035,-
84036,1782
84037,1802
84038,1317
84039,758
84040,1747
84041,1518
84042,1902
84043,1914
84044,1494
84045,2050
84046,646
84047,1530
84049,2010
84050,1585
84051,1875
84052,597
84053,588
84054,1600
84055,1659
84056,-
84057,1348
84058,1490
84059,2024
84060,2507
84061,538
84062,1592
84063,476
84064,522
84065,2016
84066,1052
84067,1473
84069,938
84070,1525
84071,2029
84072,1107
84073,-
84074,1571
84075,1885
84076,-
84078,1141
84080,-
84081,1880
84082,1517
84083,-
84084,1566
84085,393
84086,615
84087,1781
84088,1700
84092,1871
84093,1825
84094,1703
84095,2034
84096,2053
84097,1407
84098,2468
84101,1908
84102,1467
84103,1748
84104,1175
84105,1715
84106,1606
84107,1340
84108,1644
84109,1816
84111,1467
84112,-
84113,-
84114,-
84115,1475
84116,1293
84117,1435
84118,1528
84119,1320
84120,1445
84121,1708
84123,1429
84124,1755
84128,1646
84129,1520
84138,-
84150,-
84180,-
84301,913
84302,1238
84304,-
84305,1014
84306,-
84307,1307
84308,1310
84309,-
84310,1924
84311,678
84312,1217
84313,-
84314,1492
84315,1931
84316,675
84317,1370
84318,1419
84319,1478
84320,1069
84321,1345
84322,-
84324,1796
84325,1463
84326,1434
84327,1106
84328,1353
84329,-
84330,1131
84331,1167
84332,1350
84333,1381
84334,949
84335,1281
84336,473
84337,1277
84338,775
84339,1319
84340,1448
84341,1186
84401,1551
84403,1409
84404,1349
84405,1424
84408,-
84414,1556
84501,880
84511,873
84512,407
84513,525
84515,-
84516,915
84518,938
84520,431
84521,393
84522,578
84523,483
84525,850
84526,731
84528,785
84529,-
84530,259
84531,306
84532,1011
84533,-
84534,368
84535,918
84536,279
84537,853
84539,476
84540,-
84542,746
84601,1461
84602,-
84604,1583
84606,1542
84620,1322
84621,-
84622,1143
84623,-
84624,990
84626,-
84627,1369
84628,863
84629,1001
84630,1250
84631,982
84632,1067
84633,715
84634,667
84635,873
84636,793
84637,1144
84638,1505
84639,1045
84640,1208
84642,1031
84643,1323
84644,1056
84645,1128
84646,990
84647,975
84648,1222
84649,909
84651,1526
84652,941
84653,1866
84654,1033
84655,1764
84656,888
84657,952
84660,1692
84662,997
84663,1472
84664,2196
84665,2021
84667,1424
84701,1035
84710,-
84711,1088
84712,717
84713,1125
84714,1023
84715,-
84716,346
84718,429
84719,-
84720,1245
84721,1218
84722,-
84723,1106
84724,478
84725,727
84726,793
84728,-
84729,444
84730,657
84731,436
84732,365
84733,-
84734,325
84735,742
84736,562
84737,1224
84738,1341
84739,1069
84740,-
84741,1060
84742,1443
84743,1366
84744,688
84745,1325
84746,975
84747,993
84749,658
84750,497
84751,1074
84752,1137
84753,-
84754,922
84755,-
84756,-
84757,1737
84758,1056
84759,920
84760,1080
84761,633
84762,1119
84763,730
84764,-
84765,1485
84766,-
84767,725
84770,1050
84772,375
84773,423
84774,1371
84775,1053
84776,492
84779,1229
84780,1356
84781,803
84782,492
84783,-
84784,1388
84790,1313
85003,1557
85004,1164
85006,1108
85007,1463
85008,1097
85009,779
85012,1616
85013,1549
85014,1559
85015,1061
85016,1567
85017,887
85018,1987
85019,965
85020,1254
85021,1351
85022,1350
85023,1357
85024,1620
85026,-
85027,1192
85028,1733
85029,1243
85031,1044
85032,1276
85033,1080
85034,875
85035,1012
85037,1152
85040,1111
85041,1196
85042,1396
85043,1375
85044,1546
85045,2221
85048,2000
85050,1915
85051,1092
85053,1185
85054,1552
85083,2118
85085,2144
85086,1937
85087,1682
85118,970
85119,809
85120,877
85121,311
85122,968
85123,908
85128,847
85131,672
85132,1205
85135,308
85137,769
85138,1589
85139,1328
85140,1596
85141,395
85142,1994
85143,1492
85145,1215
85147,339
85172,761
85173,439
85191,-
85192,357
85193,660
85194,813
85201,1101
85202,1292
85203,1423
85204,1248
85205,1097
85206,1075
85207,1588
85208,1029
85209,1131
85210,1214
85212,1944
85213,1441
85215,1102
85224,1428
85225,1410
85226,1573
85233,1623
85234,1736
85236,-
85248,1278
85249,2059
85250,1307
85251,1481
85253,2930
85254,2202
85255,2155
85256,404
85257,1083
85258,1500
85259,2040
85260,2040
85262,2250
85263,1358
85264,725
85266,1905
85268,1319
85281,1200
85282,1308
85283,1357
85284,1876
85286,2042
85295,1835
85296,1841
85297,2078
85298,2108
85301,955
85302,1217
85303,1243
85304,1261
85305,1798
85306,1412
85307,1401
85308,1421
85309,-
85310,1746
85320,572
85321,474
85322,1132
85323,1556
85324,1116
85325,459
85326,1490
85328,-
85329,-
85331,1961
85332,540
85333,496
85334,-
85335,1229
85336,1023
85337,583
85338,1765
85339,1672
85340,1888
85341,-
85342,800
85343,3100
85344,506
85345,1115
85346,338
85347,631
85348,429
85349,930
85350,917
85351,661
85352,364
85353,1385
85354,998
85355,1725
85356,405
85357,510
85360,303
85361,1539
85362,419
85363,1264
85364,957
85365,891
85367,584
85371,-
85373,889
85374,905
85375,674
85377,1848
85378,929
85379,1741
85381,1549
85382,1469
85383,2082
85387,1549
85388,1684
85390,941
85392,1510
85395,1755
85396,1775
85501,735
85530,184
85531,1696
85532,536
85533,348
85534,498
85535,-
85536,1048
85539,486
85540,-
85541,882
85542,302
85543,843
85544,1028
85545,438
85546,1022
85550,281
85551,729
85552,1311
85553,472
85554,655
85601,-
85602,703
85603,593
85605,363
85606,638
85607,685
85608,-
85609,-
85610,503
85611,1179
85613,-
85614,677
85615,830
85616,796
85617,598
85618,521
85619,-
85620,379
85621,716
85622,637
85623,799
85624,-
85625,559
85626,386
85627,550
85629,1433
85630,794
85631,522
85632,448
85633,-
85634,349
85635,997
85637,1030
85638,562
85639,-
85640,-
85641,1703
85643,554
85645,785
85646,1028
85648,1058
85650,1051
85653,1413
85654,-
85658,1618
85701,1248
85704,1175
85705,748
85706,915
85707,-
85708,-
85709,-
85710,1005
85711,1145
85712,1012
85713,842
85714,805
85715,1307
85716,1087
85718,1591
85719,899
85721,-
85723,-
85724,-
85726,-
85730,1057
85734,-
85735,924
85736,492
85737,1461
85739,983
85741,1211
85742,1547
85743,1235
85745,1150
85746,1056
85747,1570
85748,1505
85749,1508
85750,1337
85755,1196
85756,1085
85757,1296
85901,747
85902,-
85911,252
85912,1044
85920,622
85922,277
85923,512
85924,384
85925,825
85926,188
85927,737
85928,760
85929,649
85930,728
85931,691
85932,730
85933,921
85934,850
85935,705
85936,635
85937,987
85938,732
85939,637
85940,968
85941,230
85942,-
86001,1472
86003,123
86004,1500
86005,1644
86011,-
86015,1785
86016,100-
86017,-
86018,1017
86020,223
86021,1425
86022,566
86023,848
86024,891
86025,497
86028,-
86029,-
86030,230
86031,272
86032,715
86033,279
86034,268
86035,183
86036,422
86038,271
86039,264
86040,732
86042,373
86043,370
86044,213
86045,325
86046,867
86047,439
86052,-
86053,366
86054,238
86301,863
86303,973
86305,1078
86313,-
86314,1118
86315,1462
86320,705
86321,-
86322,700
86323,1085
86324,639
86325,1127
86326,1003
86327,1200
86329,1273
86331,422
86332,654
86333,854
86334,1068
86335,1025
86336,1294
86337,418
86338,788
86343,979
86351,1082
86401,907
86403,969
86404,977
86406,1118
86409,570
86411,972
86413,532
86426,1022
86429,844
86431,319
86432,486
86433,-
86434,268
86435,-
86436,623
86437,550
86438,616
86440,909
86441,352
86442,640
86443,-
86444,469
86445,284
86502,139
86503,206
86504,275
86505,188
86506,189
86507,244
86508,187
86510,242
86511,285
86512,200
86514,297
86515,298
86520,266
86535,243
86538,250
86540,174
86544,217
86545,225
86547,209
86556,220
87001,622
87002,694
87004,781
87005,-
87006,1366
87007,255
87008,1320
87010,658
87011,-
87012,471
87013,320
87014,182
87015,1084
87016,350
87017,283
87018,219
87020,882
87021,513
87022,238
87023,431
87024,450
87025,1367
87026,282
87027,450
87028,-
87029,377
87031,937
87032,-
87034,400
87035,597
87036,538
87037,258
87038,-
87040,-
87041,706
87042,931
87043,1058
87044,462
87045,236
87046,535
87047,1326
87048,1513
87049,-
87051,-
87052,274
87053,448
87056,548
87059,1267
87060,-
87061,-
87062,411
87063,-
87064,240
87068,852
87070,-
87072,227
87083,682
87101,-
87102,861
87104,1315
87105,810
87106,1169
87107,1141
87108,930
87109,1121
87110,1081
87111,1302
87112,1203
87113,1615
87114,1454
87116,-
87117,-
87120,1376
87121,1127
87122,2083
87123,996
87124,1189
87144,1412
87151,-
87301,739
87305,252
87310,317
87311,281
87312,365
87313,318
87315,-
87316,263
87317,378
87319,238
87320,306
87321,407
87322,270
87323,354
87325,281
87326,189
87327,259
87328,284
87347,257
87357,176
87364,207
87365,-
87375,289
87401,1006
87402,1373
87410,766
87412,846
87413,714
87415,1533
87416,513
87417,907
87418,1162
87419,-
87420,432
87421,517
87455,245
87461,368
87499,199
87501,1261
87505,1406
87506,1022
87507,1241
87508,1333
87510,598
87511,-
87512,-
87513,1119
87514,446
87515,-
87516,570
87517,-
87518,-
87519,669
87520,659
87521,337
87522,437
87523,500
87524,-
87525,-
87527,493
87528,159
87529,534
87530,-
87531,-
87532,492
87535,-
87537,565
87538,-
87539,-
87540,1236
87543,-
87544,1490
87547,1816
87548,1048
87549,764
87551,773
87552,614
87553,471
87554,-
87556,485
87557,826
87558,1605
87560,338
87562,608
87564,-
87565,-
87566,285
87567,517
87569,-
87571,892
87573,-
87575,565
87577,-
87578,360
87579,641
87580,364
87581,-
87582,-
87583,231
87701,646
87710,1083
87711,423
87712,100-
87713,-
87714,476
87715,-
87718,767
87722,543
87723,-
87724,-
87728,427
87729,-
87730,475
87731,458
87732,652
87733,463
87734,-
87735,-
87736,-
87740,704
87742,517
87743,456
87745,462
87746,356
87747,541
87749,-
87750,-
87752,539
87753,-
87801,497
87820,130
87821,350
87823,461
87824,-
87825,297
87827,-
87828,638
87829,415
87830,427
87831,927
87832,-
87901,493
87930,856
87931,313
87933,-
87935,417
87936,254
87937,381
87939,607
87940,-
87941,241
87942,480
87943,526
88001,803
88002,-
88003,-
88004,-
88005,928
88007,849
88008,1355
88009,-
88011,881
88012,1137
88020,522
88021,571
88022,499
88023,419
88024,277
88025,465
88026,390
88027,254
88028,693
88029,426
88030,566
88034,-
88038,343
88039,1021
88040,-
88041,-
88042,728
88043,399
88044,696
88045,523
88046,512
88047,-
88048,562
88049,576
88051,276
88052,-
88053,-
88055,-
88056,935
88061,519
88063,553
88065,721
88072,356
88081,526
88101,903
88103,-
88112,1890
88113,400
88114,1167
88115,-
88116,415
88118,815
88119,484
88120,650
88121,513
88124,436
88125,-
88126,333
88130,918
88132,-
88134,-
88135,642
88136,-
88201,731
88203,630
88210,824
88220,696
88230,497
88231,485
88232,524
88240,734
88242,1053
88244,-
88250,-
88252,388
88253,-
88254,-
88255,-
88256,460
88260,664
88262,-
88263,-
88264,-
88265,677
88267,395
88268,-
88301,420
88310,748
88311,298
88312,997
88314,-
88316,584
88317,494
88318,802
88321,1596
88323,-
88324,-
88325,534
88330,-
88336,360
88337,538
88338,913
88339,575
88340,236
88341,1063
88342,-
88343,-
88344,450
88345,825
88346,515
88347,-
88348,-
88349,-
88350,-
88351,-
88352,432
88353,461
88354,-
88355,-
88401,496
88410,529
88411,1350
88414,-
88415,653
88416,381
88417,-
88418,645
88419,-
88421,-
88422,-
88424,-
88426,547
88427,679
88430,530
88431,-
88434,604
88435,542
88436,-
88439,-
89001,-
89002,1670
89003,483
89004,1625
89005,986
89007,-
89008,-
89010,438
89011,1603
89012,1578
89013,407
89014,1503
89015,1415
89017,-
89018,1200
89019,1048
89020,601
89021,1871
89022,-
89025,1042
89026,-
89027,874
89029,829
89030,789
89031,1580
89032,1385
89034,1027
89039,369
89040,970
89042,-
89043,770
89044,1865
89045,607
89046,574
89047,-
89048,921
89049,496
89052,1791
89054,-
89060,824
89061,1272
89070,-
89074,1567
89081,1616
89084,1812
89085,1978
89086,1910
89101,1021
89102,1255
89103,995
89104,1137
89106,1168
89107,1189
89108,1214
89109,1714
89110,1010
89113,1600
89115,1090
89117,1394
89118,1346
89119,1067
89120,1264
89121,1085
89122,1114
89123,1569
89124,1656
89128,1287
89129,1575
89130,1421
89131,1930
89134,1055
89135,1920
89138,2578
89139,1705
89141,2033
89142,1203
89143,1759
89144,1718
89145,1334
89146,1235
89147,1365
89148,1688
89149,1715
89156,1171
89158,2360
89161,603
89166,1946
89169,783
89178,1846
89179,1937
89183,1651
89191,-
89301,506
89310,629
89311,303
89314,333
89315,-
89316,550
89317,402
89318,521
89319,887
89402,"4,000+"
89403,1447
89404,-
89405,-
89406,1039
89408,1605
89409,-
89410,1520
89411,2452
89412,-
89413,2377
89414,-
89415,761
89418,-
89419,632
89420,-
89421,292
89422,322
89423,1610
89424,169
89425,-
89426,271
89427,286
89428,1225
89429,986
89430,2534
89431,1265
89433,1183
89434,1562
89436,1864
89437,-
89438,-
89439,2341
89440,1913
89441,1939
89442,398
89444,992
89445,1230
89446,-
89447,652
89448,2154
89449,1557
89450,-
89451,2622
89460,1381
89496,-
89501,1492
89502,1252
89503,1334
89506,1550
89508,1538
89509,1560
89510,921
89511,1728
89512,1014
89519,1727
89521,1963
89523,1725
89557,-
89701,1316
89703,1415
89704,1839
89705,1347
89706,1025
89801,1256
89815,1399
89820,1089
89821,284
89822,576
89823,1411
89825,611
89826,-
89828,-
89830,465
89831,-
89832,369
89833,563
89834,568
89835,762
89883,579
90001,1577
90002,1922
90003,2067
90004,3427
90005,3436
90006,2123
90007,2113
90008,2647
90010,3614
90011,2206
90012,2811
90013,3069
90014,2923
90015,"4,000+"
90016,2409
90017,2820
90018,2286
90019,3030
90020,2832
90021,3821
90022,1766
90023,1525
90024,3922
90025,2954
90026,2864
90027,3362
90028,2224
90029,2532
90031,1376
90032,2109
90033,1932
90034,3066
90035,3003
90036,3774
90037,2176
90038,2646
90039,2914
90040,1615
90041,3250
90042,2561
90043,2516
90044,2245
90045,2936
90046,3692
90047,2263
90048,3912
90049,"4,000+"
90052,-
90056,2876
90057,2608
90058,2840
90059,1894
90061,1942
90062,2292
90063,1586
90064,3508
90065,2778
90066,2778
90067,"4,000+"
90068,3761
90069,3815
90071,-
90073,-
90077,"4,000+"
90079,-
90089,-
90094,"4,000+"
90095,-
90201,1406
90210,"4,000+"
90211,3845
90212,"4,000+"
90220,1833
90221,1791
90222,2121
90230,2581
90232,2813
90240,2487
90241,2297
90242,2072
90245,3439
90247,1907
90248,1798
90249,2151
90250,2406
90254,"4,000+"
90255,1805
90260,1875
90262,2030
90263,-
90265,"4,000+"
90266,"4,000+"
90270,1475
90272,"4,000+"
90274,"4,000+"
90275,3380
90277,2912
90278,3494
90280,1839
90290,3832
90291,3650
90292,3897
90293,2974
90301,2006
90302,2178
90303,2073
90304,1686
90305,2771
90401,2641
90402,"4,000+"
90403,2902
90404,3469
90405,3306
90501,2309
90502,1987
90503,2402
90504,2524
90505,2447
90506,-
90601,2208
90602,2294
90603,2298
90604,2462
90605,2283
90606,2106
90620,2294
90621,2086
90623,2299
90630,2481
90631,2358
90638,2433
90639,-
90640,1897
90650,2017
90660,2021
90670,2397
90680,1631
90701,1985
90703,1954
90704,3650
90706,2015
90710,2057
90712,2204
90713,2532
90715,1983
90716,1576
90717,2337
90720,3083
90723,1688
90731,2646
90732,2830
90740,893
90742,"4,000+"
90743,-
90744,1730
90745,1998
90746,2110
90747,-
90755,2559
90802,2258
90803,2896
90804,2303
90805,1900
90806,2285
90807,2511
90808,2563
90810,1808
90813,1936
90814,2491
90815,2742
90822,-
90831,-
90840,-
91001,2818
91006,2451
91007,3000
91008,"4,000+"
91010,1963
91011,"4,000+"
91016,2369
91020,3045
91024,3074
91030,3423
91040,2400
91042,2521
91046,-
91101,2694
91103,2792
91104,2596
91105,3417
91106,2920
91107,2580
91108,3694
91125,-
91201,2967
91202,2398
91203,2152
91204,2325
91205,2781
91206,2776
91207,3275
91208,3308
91210,"4,000+"
91214,3015
91301,3533
91302,"4,000+"
91303,2059
91304,2837
91306,2664
91307,3111
91311,2990
91316,3036
91320,2879
91321,2284
91324,2836
91325,2831
91326,3305
91330,-
91331,2153
91335,2579
91340,2037
91342,2399
91343,2543
91344,2989
91345,2156
91350,3036
91351,2318
91352,2202
91354,3201
91355,2653
91356,3390
91360,2642
91361,3104
91362,3105
91364,3817
91367,3188
91371,-
91377,3412
91381,3915
91384,2809
91387,2748
91390,2808
91401,3076
91402,2116
91403,"4,000+"
91405,2100
91406,2441
91411,2654
91423,3580
91436,"4,000+"
91501,2778
91502,3398
91504,2956
91505,2653
91506,3011
91601,3068
91602,3208
91604,"4,000+"
91605,2234
91606,2559
91607,2835
91608,-
91701,2166
91702,1979
91706,1732
91708,2941
91709,2457
91710,2222
91711,2780
91722,2229
91723,2259
91724,2452
91730,2127
91731,1262
91732,1645
91733,1609
91737,2619
91739,3099
91740,2049
91741,2752
91744,1653
91745,1787
91746,2040
91748,1860
91750,2327
91752,2488
91754,1720
91755,1462
91759,576
91761,2094
91762,2060
91763,1713
91764,1859
91765,2167
91766,1677
91767,1963
91768,1633
91770,1276
91773,2300
91775,2222
91776,1576
91780,1888
91784,2700
91786,2098
91789,2210
91790,2118
91791,2467
91792,2132
91801,2032
91803,1907
91901,2646
91902,2556
91905,1496
91906,1799
91910,2211
91911,1904
91913,2936
91914,3232
91915,3192
91916,2163
91917,2070
91931,-
91932,2007
91934,1800
91935,2838
91941,2707
91942,2100
91945,2281
91948,-
91950,1801
91962,-
91963,-
91977,2256
91978,2423
91980,-
92003,3034
92004,1197
92007,2941
92008,2702
92009,3190
92010,2440
92011,3089
92014,2901
92019,2565
92020,2266
92021,2044
92024,2895
92025,2597
92026,2268
92027,2230
92028,2521
92029,2745
92036,1811
92037,3400
92040,2252
92054,2174
92055,-
92056,2240
92057,2415
92058,2095
92059,1719
92060,-
92061,2014
92064,2848
92065,2760
92066,-
92067,"4,000+"
92069,2374
92070,966
92071,2339
92075,3284
92078,2813
92081,2306
92082,2633
92083,2159
92084,2392
92086,1293
92091,3344
92092,-
92093,-
92096,-
92101,3152
92102,2066
92103,2844
92104,2535
92105,1673
92106,3314
92107,2814
92108,2598
92109,2782
92110,2389
92111,2026
92113,1719
92114,2051
92115,2500
92116,2389
92117,2172
92118,2905
92119,2363
92120,2514
92121,2832
92122,1979
92123,2302
92124,2606
92126,2251
92127,"4,000+"
92128,2550
92129,2862
92130,"4,000+"
92131,2918
92132,-
92134,-
92135,-
92136,-
92139,2184
92140,-
92145,-
92147,-
92154,2071
92155,-
92161,-
92173,1680
92179,-
92182,-
92201,1389
92203,2109
92210,2740
92211,1713
92220,1111
92222,-
92223,2200
92225,1052
92227,1424
92230,1106
92231,1186
92233,706
92234,1661
92236,1479
92239,550
92240,1302
92241,675
92242,351
92243,1350
92249,1266
92250,952
92251,1724
92252,937
92253,2110
92254,822
92256,998
92257,599
92258,623
92259,527
92260,1482
92262,1619
92264,1539
92266,-
92267,-
92268,589
92270,2013
92273,1313
92274,711
92275,617
92276,1088
92277,974
92278,-
92280,-
92281,668
92282,1269
92283,322
92284,1303
92285,657
92301,1472
92304,-
92305,1913
92307,1593
92308,1437
92309,650
92310,-
92311,817
92313,1638
92314,1667
92315,1426
92316,1487
92317,888
92320,1976
92321,1888
92322,1685
92324,1486
92325,1653
92327,275
92328,-
92332,541
92333,1896
92335,1558
92336,2515
92337,2165
92338,-
92339,1865
92341,1621
92342,1411
92344,1821
92345,1454
92346,1854
92347,563
92350,-
92352,2230
92354,1755
92356,743
92358,1567
92359,1493
92363,798
92364,-
92365,729
92368,950
92369,-
92371,1519
92372,1944
92373,2564
92374,1986
92376,1654
92377,2097
92378,1219
92382,1714
92384,-
92385,1799
92386,1095
92389,177
92391,991
92392,1772
92394,1755
92395,1419
92397,1460
92398,662
92399,1839
92401,2110
92404,1757
92405,1587
92407,1918
92408,1927
92410,1097
92411,1256
92415,-
92501,1662
92503,2140
92504,1910
92505,1836
92506,2213
92507,1999
92508,2637
92509,1771
92518,-
92521,-
92530,1984
92532,2618
92536,1535
92539,838
92543,1056
92544,1440
92545,1369
92548,694
92549,1596
92551,1760
92553,1725
92555,2389
92557,1912
92561,1763
92562,2456
92563,2582
92567,1841
92570,1543
92571,1705
92582,2113
92583,1363
92584,2484
92585,2375
92586,1222
92587,2220
92590,3829
92591,2499
92592,2698
92595,2236
92596,2942
92602,3206
92603,3576
92604,2099
92606,1869
92610,3230
92612,2266
92614,2497
92617,1703
92618,3764
92620,3243
92624,2897
92625,3959
92626,2634
92627,2916
92629,3073
92630,2454
92637,1180
92646,2379
92647,2183
92648,2882
92649,2476
92651,3886
92653,2804
92655,1354
92656,2817
92657,"4,000+"
92660,"4,000+"
92661,2787
92662,2394
92663,2979
92672,2793
92673,3731
92675,2542
92676,2980
92677,2817
92678,2577
92679,3596
92683,1921
92688,3076
92691,2642
92692,2909
92694,"4,000+"
92697,-
92701,2038
92703,1669
92704,1667
92705,2869
92706,2697
92707,1949
92708,2228
92780,2260
92782,2832
92801,2063
92802,2331
92804,2109
92805,2191
92806,2629
92807,2699
92808,2992
92821,2474
92823,3243
92831,2308
92832,2304
92833,2740
92835,2824
92840,2138
92841,1758
92843,2001
92844,1927
92845,2539
92860,2484
92861,3266
92865,2643
92866,2111
92867,2825
92868,2237
92869,2862
92870,2706
92879,2144
92880,3036
92881,2703
92882,2305
92883,2795
92886,3028
92887,3128
93001,2113
93003,2081
93004,2158
93010,2390
93012,2688
93013,2272
93015,2027
93021,2790
93022,2259
93023,2022
93030,1937
93033,1692
93035,2280
93036,2338
93040,1955
93041,2010
93042,-
93043,-
93060,1759
93063,2537
93064,-
93065,2687
93066,3977
93067,"4,000+"
93101,2617
93103,2706
93105,2685
93106,-
93108,3975
93109,2347
93110,2383
93111,2607
93117,2731
93201,471
93202,1653
93203,1251
93204,1179
93205,524
93206,1018
93207,813
93208,654
93210,1388
93212,1065
93215,1219
93218,848
93219,1021
93220,-
93221,1457
93222,1568
93223,1098
93224,606
93225,1379
93226,1050
93227,-
93230,1533
93234,1102
93235,797
93237,-
93238,-
93239,421
93240,741
93241,775
93242,1456
93243,952
93244,-
93245,1597
93246,-
93247,1158
93249,909
93250,1059
93251,507
93252,698
93254,817
93255,925
93256,1306
93257,1268
93258,1136
93260,1160
93261,465
93262,-
93263,1449
93265,1245
93266,1134
93267,569
93268,883
93270,1352
93271,1703
93272,1030
93274,1510
93276,1281
93277,1556
93280,1254
93283,550
93285,727
93286,1135
93287,844
93291,1662
93292,1684
93301,1408
93304,1117
93305,1191
93306,1488
